sequence_id,frame_num,d_hand,bend_angle,dwell_time,conceal_flag,velocity,exit_flag,is_theft,theft_style
11,13,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
11,14,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
11,15,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
11,16,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
11,17,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
11,18,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
11,19,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
11,20,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
11,21,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
11,22,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
11,23,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
11,24,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
11,25,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
11,26,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
11,27,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
11,28,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
11,29,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,0,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,1,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,2,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,3,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,4,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,5,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,6,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,7,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,8,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,9,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,10,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,11,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,12,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,13,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,14,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,15,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,16,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,17,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,18,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,19,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,20,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,21,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,22,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,23,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,24,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,25,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,26,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,27,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,28,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
12,29,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Bagging
0,0,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,1,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,2,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,3,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,4,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,5,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,6,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,7,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,8,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,9,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,10,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,11,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,12,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,13,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,14,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,15,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,16,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,17,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,18,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,19,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,20,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,21,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,22,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,23,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,24,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,25,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,26,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,27,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,28,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
0,29,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,0,0.1080047134798332,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,1,0.10862966395298027,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,2,0.10664243821027154,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,3,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,4,0.09847167086899805,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,5,0.0948398705980823,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,6,0.09475400674168714,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,7,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,8,0.09956735456110138,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,9,0.09855743211443649,0.5,0.3333333333333333,0.0,0.0009078911845047388,0.0,1,Jacket
1,10,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,11,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,12,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,13,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,14,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,15,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,16,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,17,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,18,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,19,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,20,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,21,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,22,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,23,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,24,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,25,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,26,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,27,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,28,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
1,29,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,0,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,1,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,2,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,3,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,4,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,5,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,6,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,7,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,8,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,9,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,10,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,11,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,12,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,13,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,14,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,15,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,16,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,17,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,18,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,19,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,20,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,21,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,22,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,23,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,24,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,25,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,26,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,27,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,28,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
2,29,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,0,0.08829679366683175,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,1,0.08868219560138976,0.5,0.3333333333333333,0.0,0.0004539455922523694,0.0,1,Jacket
3,2,0.08945492890818084,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,3,0.09023017969647422,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,4,0.09023017969647422,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,5,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,6,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,7,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,8,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,9,0.08906824346940213,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,10,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,11,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,12,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,13,0.09145060410100367,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,14,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,15,0.09468438905731646,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,16,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,17,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,18,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,19,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,20,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,21,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,22,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,23,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,24,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,25,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,26,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,27,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,28,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
3,29,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,0,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,1,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,2,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,3,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,4,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,5,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,6,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,7,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,8,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,9,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,10,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,11,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,12,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,13,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,14,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,15,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,16,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,17,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,18,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,19,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,20,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,21,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,22,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,23,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,24,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,25,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,26,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,27,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,28,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
4,29,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1,Jacket
5,0,0.06712564555712369,0.5,0.3333333333333333,0.0,0.0006419760131427879,0.0,0,Normal
5,1,0.07328796591464634,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
5,2,0.07713602938539087,0.5,0.3333333333333333,0.0,0.0006419760131427879,0.0,0,Normal
5,3,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
5,4,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
5,5,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
5,6,0.08458627810576035,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
5,7,0.08569958994331511,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
5,8,0.08944110635920703,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
5,9,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
5,10,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
5,11,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
5,12,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
5,13,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
5,14,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
5,15,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
5,16,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
5,17,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
5,18,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
5,19,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
5,20,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
5,21,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
5,22,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
5,23,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
5,24,0.05196834487557301,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
5,25,0.062109313034187034,0.5,0.3333333333333333,0.0,0.004470845587845702,0.0,0,Normal
5,26,0.06891904777867595,0.5,0.3333333333333333,0.0,0.005522486478693493,0.0,0,Normal
5,27,0.07322467446751622,0.5,0.3333333333333333,0.0,0.003304773795351776,0.0,0,Normal
5,28,0.07797564440902241,0.5,0.3333333333333333,0.0,0.0027612432393467464,0.0,0,Normal
5,29,0.08250328451134481,0.5,0.3333333333333333,0.0,0.0013618367767571082,0.0,0,Normal
6,0,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,1,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,2,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,3,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,4,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,5,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,6,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,7,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,8,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,9,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,10,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,11,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,12,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,13,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,14,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,15,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,16,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,17,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,18,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,19,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,20,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,21,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,22,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,23,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,24,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,25,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,26,0.08543950684955808,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,27,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,28,0.09691286564672517,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
6,29,0.09656352149141148,0.5,0.3333333333333333,0.0,0.0010150532023626999,0.0,0,Normal
7,0,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,1,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,2,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,3,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,4,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,5,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,6,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,7,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,8,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,9,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,10,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,11,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,12,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,13,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,14,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,15,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,16,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,17,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,18,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,19,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,20,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,21,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,22,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,23,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,24,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,25,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,26,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,27,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,28,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
7,29,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
8,0,0.10350457238745761,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
8,1,0.10824294334524631,0.5,0.3333333333333333,0.0,0.0004539455922523694,0.0,0,Normal
8,2,0.11556014044646448,0.5,0.3333333333333333,0.0,0.0006419760131427879,0.0,0,Normal
8,3,0.11713731547162268,0.5,0.3333333333333333,0.0,0.0012839520262855758,0.0,0,Normal
8,4,0.11030971295779977,0.5,0.3333333333333333,0.0,0.005522486478693493,0.0,0,Normal
8,5,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
8,6,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
8,7,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
8,8,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
8,9,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
8,10,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
8,11,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
8,12,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
8,13,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
8,14,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
8,15,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
8,16,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
8,17,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
8,18,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
8,19,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
8,20,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
8,21,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
8,22,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
8,23,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
8,24,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
8,25,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
8,26,0.10184277202781386,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
8,27,0.10840178922122705,0.5,0.3333333333333333,0.0,0.005175776086182252,0.0,0,Normal
8,28,0.11254372341532262,0.5,0.3333333333333333,0.0,0.002314677433004265,0.0,0,Normal
8,29,0.11240723178104048,0.5,0.3333333333333333,0.0,0.0010150532023626999,0.0,0,Normal
9,0,0.09900698020798526,0.5,0.3333333333333333,0.0,0.0006419760131427879,0.0,0,Normal
9,1,0.09651976456763944,0.5,0.3333333333333333,0.0,0.001871665625140085,0.0,0,Normal
9,2,0.10022744493780286,0.5,0.3333333333333333,0.0,0.0004539455922523694,0.0,0,Normal
9,3,0.10774874609417256,0.5,0.3333333333333333,0.0,0.0010150532023626999,0.0,0,Normal
9,4,0.1081277056325271,0.5,0.3333333333333333,0.0,0.0012839520262855758,0.0,0,Normal
9,5,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
9,6,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
9,7,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
9,8,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
9,9,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
9,10,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
9,11,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
9,12,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
9,13,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
9,14,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
9,15,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
9,16,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
9,17,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
9,18,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
9,19,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
9,20,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
9,21,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
9,22,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
9,23,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
9,24,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
9,25,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,Normal
